experimentId;instanceName;studyRegion;averageDemand;shareCustomersInTollZones;cUCC;cToll;tollType;sumTotalCost;sumUCCCost;qUsageUCC;numUCCUsage;uCCUsagePercent;numTrucksInTollArea;numMediumTrucks;numLargeTrucks;sumTollCost;numTollAreaTruckEntries
4627;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_day;1111.55952;48;6;5;25;4;4;0;40;17
4628;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_day;1127.58966;56;7;7;35;3;4;0;45;9
4629;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_day;1141.44864;96;12;10;50;2;4;0;40;5
4630;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_day;1088.484;48;6;5;25;5;4;0;25;17
4631;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_entrance;1151.44864;96;12;10;50;2;4;0;50;5
4632;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_entrance;1171.24386;120;15;12;60;2;4;0;30;2
4633;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_entrance;1181.24386;120;15;12;60;2;4;0;40;2
4634;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_entrance;1126.44864;96;12;10;50;2;4;0;25;5
4635;ruhr_20-30-3-2_tw_60_d480_q_1_5;Ruhr;1.5;40;8;0;none;1059.7664;48;6;6;30;8;4;0;0;15
4636;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_day;1151.81198;60;6;5;25;4;4;0;40;10
4637;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_day;1171.81198;60;6;5;25;4;4;0;60;10
4638;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_day;1191.81198;60;6;5;25;4;4;0;80;10
4639;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_day;1131.81198;60;6;5;25;4;4;0;20;10
4640;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_entrance;1176.2126;0;0;0;0;3;5;0;40;4
4641;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_entrance;1196.2126;0;0;0;0;3;5;0;60;4
4642;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_entrance;1216.2126;0;0;0;0;3;5;0;80;4
4643;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_entrance;1151.80646;0;0;0;0;4;5;0;35;7
4644;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;10;0;none;1099.16562;60;6;5;25;8;4;0;0;17
4645;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_day;1043.5579;60;30;20;100;1;4;0;10;4
4646;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_day;1044.1621;60;30;20;100;0;4;0;0;0
4647;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_day;1044.1621;60;30;20;100;0;4;0;0;0
4648;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_day;1038.5579;60;30;20;100;1;4;0;5;4
4649;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_entrance;1044.1621;60;30;20;100;0;4;0;0;0
4650;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_entrance;1044.1621;60;30;20;100;0;4;0;0;0
4651;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_entrance;1044.1621;60;30;20;100;0;4;0;0;0
4652;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_entrance;1044.1621;60;30;20;100;0;4;0;0;0
4653;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;2;0;none;1021.21344;30;15;12;60;7;4;0;0;13
4654;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_day;1094.69418;56;14;11;55;4;4;0;40;10
4655;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_day;1104.1621;120;30;20;100;0;4;0;0;0
4656;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_day;1104.1621;120;30;20;100;0;4;0;0;0
4657;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_day;1074.69418;56;14;11;55;4;4;0;20;10
4658;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_entrance;1097.79432;80;20;14;70;2;4;0;20;2
4659;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_entrance;1104.1621;120;30;20;100;0;4;0;0;0
4660;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_entrance;1104.1621;120;30;20;100;0;4;0;0;0
4661;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_entrance;1087.79432;80;20;14;70;2;4;0;10;2
4662;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;4;0;none;1050.85274;56;14;10;50;8;4;0;0;16
4663;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_day;1119.6571;54;9;7;35;4;4;0;40;10
4664;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_day;1139.6571;54;9;7;35;4;4;0;60;10
4665;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_day;1156.42392;72;12;9;45;3;4;0;60;7
4666;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_day;1099.6571;54;9;7;35;4;4;0;20;10
4667;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_entrance;1137.79432;120;20;14;70;2;4;0;20;2
4668;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_entrance;1147.79432;120;20;14;70;2;4;0;30;2
4669;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_entrance;1157.79432;120;20;14;70;2;4;0;40;2
4670;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_entrance;1127.79432;120;20;14;70;2;4;0;10;2
4671;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;6;0;none;1075.16562;36;6;5;25;8;4;0;0;17
4672;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_day;1137.6571;72;9;7;35;4;4;0;40;10
4673;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_day;1157.6571;72;9;7;35;4;4;0;60;10
4674;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_day;1177.6571;72;9;7;35;4;4;0;80;10
4675;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_day;1117.6571;72;9;7;35;4;4;0;20;10
4676;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_entrance;1176.2126;0;0;0;0;3;5;0;40;4
4677;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_entrance;1187.79432;160;20;14;70;2;4;0;30;2
4678;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_entrance;1197.79432;160;20;14;70;2;4;0;40;2
4679;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_entrance;1147.6571;72;9;7;35;4;4;0;50;10
4680;ruhr_20-30-3-3_tw_60_d480_q_1_5;Ruhr;1.5;40;8;0;none;1087.16562;48;6;5;25;8;4;0;0;17
4681;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_day;1140.00998;130;13;12;60;4;4;0;40;14
4682;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_day;1155.4374;110;11;11;55;3;4;0;45;6
4683;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_day;1170.4374;110;11;11;55;3;4;0;60;6
4684;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_day;1118.33314;80;8;7;35;6;4;0;30;11
4685;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_entrance;1167.5036;150;15;13;65;3;4;0;30;3
4686;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_entrance;1182.5036;150;15;13;65;3;4;0;45;3
4687;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_entrance;1197.5036;150;15;13;65;3;4;0;60;3
4688;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_entrance;1140.4374;110;11;11;55;3;4;0;30;6
4689;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;10;0;none;1088.33314;80;8;7;35;6;4;0;0;11
4690;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_day;1007.01006;48;24;17;85;1;4;0;10;2
4691;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_day;1012.01006;48;24;17;85;1;4;0;15;2
4692;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_day;1017.01006;48;24;17;85;1;4;0;20;2
4693;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_day;999.3753;42;21;15;75;3;4;0;15;8
4694;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_entrance;1017.01006;48;24;17;85;1;4;0;20;2
4695;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_entrance;1025.2633;48;24;17;85;1;4;0;15;1
4696;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_entrance;1030.2633;48;24;17;85;1;4;0;20;1
4697;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_entrance;1007.01006;48;24;17;85;1;4;0;10;2
4698;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;2;0;none;979.01194;48;24;18;90;8;4;0;0;15
4699;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_day;1051.14034;64;16;14;70;3;4;0;30;9
4700;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_day;1060.01006;96;24;17;85;1;4;0;15;2
4701;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_day;1065.01006;96;24;17;85;1;4;0;20;2
4702;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_day;1036.14034;64;16;14;70;3;4;0;15;9
4703;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_entrance;1065.01006;96;24;17;85;1;4;0;20;2
4704;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_entrance;1073.2633;96;24;17;85;1;4;0;15;1
4705;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_entrance;1078.2633;96;24;17;85;1;4;0;20;1
4706;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_entrance;1055.01006;96;24;17;85;1;4;0;10;2
4707;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;4;0;none;1018.05922;56;14;13;65;5;4;0;0;14
4708;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_day;1082.62774;90;15;13;65;3;4;0;30;10
4709;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_day;1097.62774;90;15;13;65;3;4;0;45;10
4710;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_day;1112.62774;90;15;13;65;3;4;0;60;10
4711;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_day;1066.48932;84;14;13;65;4;4;0;20;13
4712;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_entrance;1107.5036;90;15;13;65;3;4;0;30;3
4713;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_entrance;1121.2633;144;24;17;85;1;4;0;15;1
4714;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_entrance;1126.2633;144;24;17;85;1;4;0;20;1
4715;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_entrance;1092.5036;90;15;13;65;3;4;0;15;3
4716;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;6;0;none;1046.05922;84;14;13;65;5;4;0;0;14
4717;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_day;1112.62774;120;15;13;65;3;4;0;30;10
4718;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_day;1127.62774;120;15;13;65;3;4;0;45;10
4719;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_day;1142.62774;120;15;13;65;3;4;0;60;10
4720;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_day;1094.00998;104;13;12;60;4;4;0;20;14
4721;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_entrance;1137.5036;120;15;13;65;3;4;0;30;3
4722;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_entrance;1152.5036;120;15;13;65;3;4;0;45;3
4723;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_entrance;1163.5407;144;18;12;60;1;4;0;20;1
4724;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_entrance;1118.4374;88;11;11;55;3;4;0;30;6
4725;ruhr_20-30-3-4_tw_60_d480_q_1_5;Ruhr;1.5;40;8;0;none;1072.33314;64;8;7;35;6;4;0;0;11
4726;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_day;1120.89242;40;4;4;20;4;4;0;40;16
4727;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_day;1140.89242;40;4;4;20;4;4;0;60;16
4728;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_day;1160.89242;40;4;4;20;4;4;0;80;16
4729;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_day;1100.89242;40;4;4;20;4;4;0;20;16
4730;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_entrance;1172.18316;50;5;5;25;4;4;0;50;5
4731;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_entrance;1196.37154;80;8;8;40;3;4;0;45;3
4732;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_entrance;1211.37154;80;8;8;40;3;4;0;60;3
4733;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_entrance;1147.18316;50;5;5;25;4;4;0;25;5
4734;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;10;0;none;1078.21032;40;4;4;20;7;4;0;0;15
4735;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_day;1052.79596;48;24;16;80;1;4;0;10;3
4736;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_day;1057.79596;48;24;16;80;1;4;0;15;3
4737;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_day;1062.79596;48;24;16;80;1;4;0;20;3
4738;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_day;1044.12802;36;18;13;65;2;4;0;10;7
4739;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_entrance;1061.50276;48;24;16;80;1;4;0;10;1
4740;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_entrance;1066.50276;48;24;16;80;1;4;0;15;1
4741;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_entrance;1068.50602;60;30;20;100;0;4;0;0;0
4742;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_entrance;1056.50276;48;24;16;80;1;4;0;5;1
4743;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;2;0;none;1026.3043;50;25;18;90;6;4;0;0;16
4744;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_day;1089.24686;44;11;10;50;3;4;0;30;8
4745;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_day;1100.12802;72;18;13;65;2;4;0;30;7
4746;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_day;1110.12802;72;18;13;65;2;4;0;40;7
4747;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_day;1074.24686;44;11;10;50;3;4;0;15;8
4748;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_entrance;1109.50276;96;24;16;80;1;4;0;10;1
4749;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_entrance;1114.50276;96;24;16;80;1;4;0;15;1
4750;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_entrance;1119.50276;96;24;16;80;1;4;0;20;1
4751;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_entrance;1094.5254;56;14;12;60;2;4;0;15;3
4752;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;4;0;none;1054.17938;28;7;7;35;6;4;0;0;12
4753;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_day;1104.89242;24;4;4;20;4;4;0;40;16
4754;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_day;1124.89242;24;4;4;20;4;4;0;60;16
4755;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_day;1141.24686;66;11;10;50;3;4;0;60;8
4756;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_day;1084.89242;24;4;4;20;4;4;0;20;16
4757;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_entrance;1137.5254;84;14;12;60;2;4;0;30;3
4758;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_entrance;1152.5254;84;14;12;60;2;4;0;45;3
4759;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_entrance;1167.50276;144;24;16;80;1;4;0;20;1
4760;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_entrance;1121.24686;66;11;10;50;3;4;0;40;8
4761;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;6;0;none;1062.21032;24;4;4;20;7;4;0;0;15
4762;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_day;1112.89242;32;4;4;20;4;4;0;40;16
4763;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_day;1132.89242;32;4;4;20;4;4;0;60;16
4764;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_day;1152.89242;32;4;4;20;4;4;0;80;16
4765;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_day;1092.89242;32;4;4;20;4;4;0;20;16
4766;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_entrance;1160.93858;88;11;10;50;3;4;0;30;3
4767;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_entrance;1175.93858;88;11;10;50;3;4;0;45;3
4768;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_entrance;1190.93858;88;11;10;50;3;4;0;60;3
4769;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_entrance;1137.18316;40;5;5;25;4;4;0;25;5
4770;ruhr_20-30-3-5_tw_60_d480_q_1_5;Ruhr;1.5;40;8;0;none;1070.21032;32;4;4;20;7;4;0;0;15
4771;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_day;1049.31744;50;5;4;20;4;4;0;40;16
4772;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_day;1069.31744;50;5;4;20;4;4;0;60;16
4773;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_day;1089.25786;120;12;9;45;2;4;0;40;7
4774;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_day;1028.969;50;5;5;25;6;4;0;30;18
4775;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;10;per_entrance;1092.6008;50;5;4;20;4;4;0;50;5
4776;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;15;per_entrance;1117.6008;50;5;4;20;4;4;0;75;5
4777;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;20;per_entrance;1142.6008;50;5;4;20;4;4;0;100;5
4778;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;5;per_entrance;1067.6008;50;5;4;20;4;4;0;25;5
4779;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;10;0;none;998.969;50;5;5;25;6;4;0;0;18
4780;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_day;925.09408;52;26;18;90;1;4;0;10;6
4781;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_day;929.69058;60;30;20;100;0;4;0;0;0
4782;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_day;929.69058;60;30;20;100;0;4;0;0;0
4783;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_day;917.45456;52;26;18;90;3;4;0;15;13
4784;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;10;per_entrance;929.69058;60;30;20;100;0;4;0;0;0
4785;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;15;per_entrance;929.69058;60;30;20;100;0;4;0;0;0
4786;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;20;per_entrance;929.69058;60;30;20;100;0;4;0;0;0
4787;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;5;per_entrance;929.69058;60;30;20;100;0;4;0;0;0
4788;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;2;0;none;902.45456;52;26;18;90;3;4;0;0;13
4789;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_day;977.09408;104;26;18;90;1;4;0;10;6
4790;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_day;982.09408;104;26;18;90;1;4;0;15;6
4791;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_day;987.09408;104;26;18;90;1;4;0;20;6
4792;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_day;965.78084;76;19;15;75;3;4;0;15;15
4793;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;10;per_entrance;989.69058;120;30;20;100;0;4;0;0;0
4794;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;15;per_entrance;989.69058;120;30;20;100;0;4;0;0;0
4795;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;20;per_entrance;989.69058;120;30;20;100;0;4;0;0;0
4796;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;5;per_entrance;989.69058;120;30;20;100;0;4;0;0;0
4797;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;4;0;none;947.50128;60;15;12;60;5;4;0;0;18
4798;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_day;1013.61106;78;13;11;55;3;4;0;30;13
4799;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_day;1025.73876;114;19;15;75;2;4;0;30;11
4800;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_day;1035.73876;114;19;15;75;2;4;0;40;11
4801;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_day;997.80386;90;15;12;60;4;4;0;20;17
4802;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;10;per_entrance;1048.9415;144;24;18;90;2;4;0;20;2
4803;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;15;per_entrance;1049.69058;180;30;20;100;0;4;0;0;0
4804;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;20;per_entrance;1049.69058;180;30;20;100;0;4;0;0;0
4805;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;5;per_entrance;1036.25786;72;12;9;45;2;4;0;35;7
4806;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;6;0;none;977.01108;54;9;7;35;7;4;0;0;16
4807;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_day;1035.84634;56;7;6;30;4;4;0;40;15
4808;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_day;1054.61106;104;13;11;55;3;4;0;45;13
4809;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;20;per_day;1065.25786;96;12;9;45;2;4;0;40;7
4810;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;5;per_day;1015.84634;56;7;6;30;4;4;0;20;15
4811;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;10;per_entrance;1081.08082;56;7;6;30;4;4;0;50;5
4812;ruhr_20-30-3-6_tw_60_d480_q_1_5;Ruhr;1.5;40;8;15;per_entrance;1103.13214;112;14;10;50;3;4;0;45;3
